Comment;Target;Label
Otak nya cacat min liat dri roman muka nya klu seger otak nya sehat klu planga plongo sambil mulutnya nganga itu arti nya cacat otak permanen;['None'];Not_Hate
Otak penjilat mn nyampe udah menang curang lg mau nyerang pak anies hello cebong cermin tuh muka hr hr biar tau muka lu setebal apa;['None'];Not_Hate
Otaknya di dengkul yg kayak gitu;['None'];Not_Hate
Otaknya geseer;['None'];Not_Hate
Otaknya mampet tuh orang yg bikin status mungkin kebanyakan makanan yg mengandung formalin;['None'];Not_Hate
Otaknya semakin KONSLET tau diri dong;['None'];Not_Hate
Otewe pensiun nyimpan uang dibawah kasur ni keknya;['None'];Not_Hate
Otobiografi;['None'];Not_Hate
Owalaaa mulut nya dasar kayak nya diusir aja x ya ntar viral minta maaf dasar;['None'];Not_Hate
Oyyh ini cina bukan N_Target;['mnyajid'];Not_Hate
P;['None'];Not_Hate
PAK ANIES;['None'];Not_Hate
PALING JUGA DIBILANG ORANG STRES BIAR KAGA DI TANGKEP Wkwkwkwk;['None'];Not_Hate
PARA CEBONG BANI TOGOG MANA NIH SUARANYA;['None'];Hate
PARA KODOK BUDUK ORA MUTU BLASS;['None'];Not_Hate
PAS;['None'];Not_Hate
PASTILAH SAKIT HATI TUH ORANG YANG NYURUH KAN KORUPTOR ALIAS MALING DUIT RAKYAT;['None'];Not_Hate
PERTAMINI termasuk eceran gak ya;['None'];Not_Hate
PKI aman;['None'];Not_Hate
PKI bajingan harus dibinasakan;['None'];Not_Hate
PKI laknat;['None'];Not_Hate
PLETA PLETE BANGET NIH BABI TENGIK;['None'];Not_Hate
POLICY SUPER KEREEN dari GUBERNUR INDONESIA;['None'];Not_Hate
POSKO PANTAU PKI juga tlong dibuat pak;['None'];Not_Hate
PRABOWOPRESIDENREPUBLIKINDONESIASESUNGGUHNYA;['None'];Not_Hate
PROMOSI BUAT BIAR LARIS MANIS NAMANYA ANTEK HTI GAK BAKAL BISA MEMPENGARUHI KAMI;['None'];Not_Hate
PSI bacot doang yang gede;['None'];Not_Hate
PSI ngk usah di dengar;['None'];Not_Hate
PT Siluman yg dibuat ahox untuk modal pilkada Dasarrr ahox edan;['None'];Not_Hate
Pa Prabowo tak pernah tergantikan tapi mungkin pak anies skrng dan bang sandiaga uno yg harus maju utk memipin negara Indonesia yg kita cintai selamatkn negara ini ya roob dri orang yg zholim pada rakyat aamiin;['None'];Not_Hate
Pa anis Gubernur dunia min;['None'];Not_Hate
Pa anis dooong masa yg bawah sereeeem;['None'];Not_Hate
Pada akhirnya keadilan akan menemukan jalannya sendiri;['None'];Not_Hate
Pada bae g bl k;['None'];Not_Hate
Pada saat beliau jdi rektor univ prmadina udah bnyk yg prdeksi anies layak jdi RI rektor trmuda saat itu;['None'];Not_Hate
Pada songong ya tamu skrg;['None'];Not_Hate
Padahal lahan mars masih tersedia banyak;['None'];Not_Hate
Padahal yg jual bensin eceran ya banyak jadi pendukung jkw;['None'];Not_Hate
Pajak rakyat bbm perumahan di naikan mobil mewah di turunkan waras waras otaknya;['None'];Not_Hate
Pak ANIES;['None'];Not_Hate
Pak Anies Bang Sandi;['None'];Not_Hate
Pak Anies emang keren sudah ganteng berwibawa dan banyak prestasi omongannya juga berbobot ga spt kaum togog yang omongannya spt bunyi kentut;['None'];Not_Hate
Pak Anies jaga kesehatan banyak doa dr org yg tidak memgenal anda smoga kelak sy punya Presiden seperti anda;['None'];Not_Hate
Pak Anies sama pak gatot;['None'];Not_Hate
Pak Anies sm siapa ya;['None'];Not_Hate
Pak Anis Baswedan Sandiaga Uno presiden;['None'];Not_Hate
Pak Anis The best end Only One Salam dr Riyad aq bangga sm bpk dan aq selalu mengikuti dan melihat kegiatan n program x bpk anis aq salut dan sangat terharu pd pak Anis dan sekaligus bangga krn oak Anos membawa nama bangsa Indonesia agar banyak dikenal orang dunia;['None'];Not_Hate
Pak Anis dan Bang Sandi;['None'];Not_Hate
Pak Anis dan jendral Gatot N;['None'];Not_Hate
Pak Anis next presiden;['None'];Not_Hate
Pak Anis terlalu pintar Dimata mereka gak cocok buat mereka jadi mereka pingin kaum yang seperti mereka;['None'];Not_Hate
Pak N_Target Presiden dan Pak N_Target Wakil presiden;['aniesbaswedan', 'sandiuno'];Not_Hate
Pak N_Target gaya kepemimpinan mu mirip Khulafaur Rasyidin;['aniesbaswedan'];Not_Hate
Pak N_Target gk NKRI bicaranya pake bahsa asing kasihan Cebong gk pd ngerti;['aniesbaswedan'];Not_Hate
Pak N_Target kami orang Medan mendambakan dirimu bersinergi dengan pak N_Target untuk menjadi kan kota Medan lebih baik;['edy_rahmayadi', 'anisbaswedan'];Not_Hate
Pak N_Target mau tanya pak disesuaikan dengan apa ya pak asli saya bertanya bapak;['sandiuno'];Not_Hate
Pak N_Target papa online N_Target pak pengacara di save ya;['prabowo', 'sandiuno'];Not_Hate
Pak Prabowo amal ibadahnya banyak Smg beliau sll dlm lindungan Allah Swt dijauhkan dari cela dan fitnah Aamiin;['None'];Not_Hate
Pak Prabowo tidak di menangkan oleh Kpu Tapi Dia menjadi orang nomor;['None'];Not_Hate
Pak Sandi Dan pak anis;['None'];Not_Hate
Pak anies berbahasa inggris kyk bwa bhsa indonesia aja Beda jauh sama jae;['None'];Not_Hate
Pak anies memang manis setuju daaahh;['None'];Not_Hate
Pak anies memimpin ga pake otot tp pake otak santun dan lemah lembut i love pak N_Target;['aniesbaswedan'];Not_Hate
Pak anies mirip sama petinju muhammad ali tatapan sama bicaranya;['None'];Not_Hate
Pak anies pantas jd presiden utk bahasa inggris nya tdk di ragukn lagi jgn mcm ono planga plongi saja;['None'];Not_Hate
Pak anies we love you;['None'];Not_Hate
Pak bagusnya di apain niii org;['None'];Not_Hate
Pak jendral N_Target MAKAR niiihh MAKAR;['suryoprabowo2011'];Not_Hate
Pak jokowi jadi presiden bukan ngurusin jakarta aj bodoh aku di aceh pun ngerasai kok mafaatnya dia jdi presiden rumah sjit;['None'];Not_Hate
Pak polisinya bingung;['None'];Not_Hate
Pak presiden mana pak presiden bukankah kesatuan bangsa lebih penting daripada pindah ibukota kalo gak penting kenapa para pahlawan berkorban demi persatuan dan kesatuana bangsa;['None'];Not_Hate
Pak presiden sibuk mempersiapkan hutang ratusan trilyun untuk ibukota baru Ingat PAPUA adalah penyumbang suara yang banyak untuk;['None'];Not_Hate
Pak sadar malaikat maut udah ngintai bapak tu wong tuek mulute belepotan;['None'];Not_Hate
Pak saya jualan wallpaper dinding interior tolong order wallpaper dinding sya pak untuk di gedung dan di rumah pak trima kasi oak presiden;['None'];Not_Hate
Pakde apa gk malu tuh;['None'];Not_Hate
Pakdheee jokowerr hasill pku curangg rasany pingen demoo nurunin pakdhee udahh muakk;['None'];Not_Hate
Pala mu botak di sesuai kan apanya kalau gaji besar ya enda apa aja ini sdah ad gaji yg kecil gaji pas an gaji lumyan buat keluarga pake naik Lagi Bpjs apa nya yg mau di sesuaikan apa bnyak yg korupsi;['None'];Not_Hate
Palah kabeh wkwkwkwkwk;['None'];Not_Hate
Palanga plongo;['None'];Not_Hate
Palelo gudikan;['None'];Not_Hate
Palik cmn bilak jangan tanya saya itu bukan urusan saya;['None'];Not_Hate
Paling bisa nya cengengesan Tenang warga Papua tar kebagian masing dapet sepeda;['None'];Not_Hate
Paling cari simpati;['None'];Not_Hate
Paling dilicikan deui lah;['None'];Not_Hate
Paling juga ga bakal di usut sama polisi apalagi di penjarakan;['None'];Not_Hate
Paling juga kalah pak Soalnya nnti curang lagi;['None'];Not_Hate
Paling jugee para Keturunan Komunis Broo;['None'];Not_Hate
Paling kalo kata GEROMBOLAN ITU VIDIO OAX OAX BRANINYA NGOCEH DOANG PALING BANTER DIPARANIN JUGA UDAH KENCING DI CELANA LUH;['None'];Not_Hate
Paling kena karma tu nanti kalo gk dia anak cucuny;['None'];Not_Hate
Paling maap dan materai;['None'];Not_Hate
Paling orang gila lagi;['None'];Not_Hate
Paling ujungnya mnta maaf bebas;['None'];Not_Hate
Palingan ujungnya yg d salahin yg mnybarluaskan vidio;['None'];Not_Hate
Pamit baik ya ini;['None'];Not_Hate
Panas ceuli tah koplok;['None'];Not_Hate
Panaz ngeliatnya min;['None'];Not_Hate
Pancasila itu adalah idiologi yang di buat oleh sukarno dan para pemuda pada masa itu dengan tujuan yang sangat jelas pada setiap silanya pancasila ini adalah idiologi yang sangat bagus dimana di dalam silanya ketuhanan di nomor satukan dan tentunya jika agama di indonesia di diskriminasi tentu itu sudah keluar dari konteks pancasila yaitu ketuhanan yang maha esa;['None'];Not_Hate
Pancasila lahir karena sebelumnya ideologi NASAKOM tidak dapat merangkul rakyatnya;['None'];Not_Hate
Panik min hadehhhh;['None'];Not_Hate
Pantas Saja Rasulullah Melewati Nejjed Saat Doa;['None'];Not_Hate
Pantas utang banyak karna waktu lagi urus bisnis dalam keadaan ngantuk jadi salah trus ngutang deh buat menutupi kerugian upp kwkw;['None'];Not_Hate
Pantes diumumkan tengah malam;['None'];Not_Hate
Pantes dpt gelar negara tersantuy penduduk ny ada yg kek gini;['None'];Not_Hate
Pantesan awake pakde cungkring;['None'];Not_Hate
Papa Edy mah mantul;['None'];Not_Hate
Papua dimanfaatkan untuk kepentingan;['None'];Not_Hate
Papua salah satu pendukung nikmatin aja lah gk apa;['None'];Not_Hate
Para pemimpin dimana;['None'];Not_Hate
Para pemimpin sedang dimana nih Klo sampe umat Muslim diserang bisa terjadi Perang Agama Karena ketika sebagian saudara Muslim teraniaya maka seluruh saudara Muslim Dunia ajan datang membantu Jangan coba menyakiti;['None'];Not_Hate
Paraaaah Wani gelut lah;['None'];Not_Hate
Parah;['None'];Not_Hate
Parah beraninya sama cewek;['None'];Not_Hate
Parah min;['None'];Not_Hate
Parah niiii;['None'];Not_Hate
Parahh;['None'];Not_Hate
Parahhh;['None'];Not_Hate
Parasit lu;['None'];Not_Hate
Pasangan ideal;['None'];Not_Hate
Pass;['None'];Not_Hate
Pasti S banget;['None'];Not_Hate
Pasti aman dahhh yg ancam bapak anis mah coba klo yg satu lg buru dahh dicari;['None'];Not_Hate
Pasti di negeri taik land ya;['None'];Not_Hate
Pasti dia bilang hoax;['None'];Not_Hate
Pasti gk mempan;['None'];Not_Hate
Pasti menang klo tdk dibuat kalah;['None'];Not_Hate
Pasti menang manun yg dilantik orang lain kecurangan dg ribuan bukti saja tetap saja tak digubris apalagi klo mereka berdua anies saja baru jadi gubernur rasa presiden manuver cebong luar biasa;['None'];Not_Hate
Pasti nyesek kga bisa tdr nyenyak;['None'];Not_Hate
Pasti pendukung Jokowi;['None'];Not_Hate
Pasti saudara dr banser ada digarda trdepan;['None'];Not_Hate
Pasti togogers pengantre duluan yak;['None'];Not_Hate
Pasti warga ketakutan dgn kerusuhan semoga Alloh menurunkan pertolonganNYA untuk papua dan Indonesia kmbali damai serta sejahtera aamiin ya Alloh;['None'];Not_Hate
Pastiiiii dn sangat sngat sangat S;['None'];Not_Hate
Pastinya setuju sangat;['None'];Not_Hate
Pasukan TAI;['None'];Not_Hate
Pasukan jokowi merdeka tp dia ga mikir dan ga tau apa merdeka itu;['None'];Not_Hate
Pasukan nasi bungkus;['None'];Not_Hate
Pasukan nasi bungkus siap beraksi kayaknya bener nih dana udeh cair;['None'];Not_Hate
Pasung;['None'];Not_Hate
Payung mana payunh;['None'];Not_Hate
Pda akhirnya dicampakan kan;['None'];Not_Hate
Pea;['None'];Not_Hate
Pecat secepatnya;['None'];Not_Hate
Pecitraan yg basi;['None'];Not_Hate
Pedas sepedas cabe setan campur sahang kereng Babe Haikal;['None'];Not_Hate
Pejabat diatas mukanya sama;['None'];Not_Hate
Pejabat dilarang dikritik katanyaaa;['None'];Not_Hate
Pejabat kaleng kaleng;['None'];Not_Hate
Pejabat kebanyakan makan oncom;['None'];Not_Hate
Pekok;['None'];Not_Hate
Pelan Namun Pasti Pak Jokowi tidak akan laku lagi di Jual Parpol dan akan di Lupakan Rakyat nya Sinetron bersambung nya Sudah akan Tamat;['None'];Not_Hate
Pelan sih tp dalem;['None'];Not_Hate
Pemerintah tidur ada video kayak gini diem aja;['None'];Not_Hate
Pemerintahan takut ngehukum orang cina Wkwkwkwkwkkw lemah;['None'];Not_Hate
Pemghiatan bngsa;['None'];Not_Hate
Pemikiran orang dungu;['None'];Not_Hate
Pemimpi harus memberi solusi bukan mencari kslahan orang agar terlihat perduli;['None'];Not_Hate
Pemimpin Rasa President;['None'];Not_Hate
Pemimpin adalah cermin an dari masyarakat mayoritas yang memilih nya saya sih enggak;['None'];Not_Hate
Pemimpin bani togog presiden curang;['None'];Not_Hate
Pemimpin gagal;['None'];Not_Hate
Pemimpin harapan bangsa;['None'];Not_Hate
Pemimpin harapan rakyat;['None'];Not_Hate
Pemimpin idaman Subbahanallah;['None'];Not_Hate
Pemimpin kaum togog bikin ane geli liatnya;['None'];Not_Hate
Pemimpin kaya gini yg sy harapkan barokallah pak anies N_Target;['aniesbaswedan'];Not_Hate
Pemimpin pilihan rakyat;['None'];Not_Hate
Pemimpin rakyat yg krja buat rakyat bkn aseng;['None'];Not_Hate
Pemimpin seperti ini yang diinginkan rakyat indonesia Yang bekerja untuk rakyatnya Jaga tanah dijakarta pak jangan sampai diambil lagi sama cina Seperti pulau reklamasi;['None'];Not_Hate
Pemimpin spt ituuu bukan yg aaa eee mmmm anu anu;['None'];Not_Hate
Pemimpin ter ANEH mungkin di dunia;['None'];Not_Hate
Pemimpin terbalik Teriakinn aja;['None'];Not_Hate
Pemimpin yang Hebat;['None'];Not_Hate
Pemimpin yang totalitas;['None'];Not_Hate
Pemimpin yg dirindukan;['None'];Not_Hate
Pemimpinku;['None'];Not_Hate
Pen ngantem raine juh;['None'];Not_Hate
Penak jaman mu pak;['None'];Not_Hate
Penasehat utama nya N_Target kali yak;['janethesfans'];Not_Hate
Penata kata yg luar biasa;['None'];Not_Hate
Pencitraan basii;['None'];Not_Hate
Pencitraan udah gak laku;['None'];Not_Hate
Penctraaaaaaaannnn;['None'];Not_Hate
Pendatang kok senga bgt kelakuan nya;['None'];Not_Hate
Pendukung Akal sehat selalu positif thinking;['None'];Not_Hate
Pendukung patah hati wkwkk;['None'];Not_Hate
Pendukung yg miskin baru sadar siapa yg pantas jadi presiden yg pro rakyat miskin Prabowo Sandi never dies;['None'];Not_Hate
Pendukungnya juga palsu min hhh;['None'];Not_Hate
Pendusta mah belajar gila min kaya orang paling bener aja hati mah busuk sumpah terbukti bnyk;['None'];Not_Hate
Pengabdiannya patut ditiru oleh yg lain bukan seperti jendral merah;['None'];Not_Hate
Pengen banget liat pak jokowi ngomong gini tanpa teks;['None'];Not_Hate
Pengen deh impor plesiden yg keren;['None'];Not_Hate
Pengen deh liat jokowi live interaktif pakek bhs inggris kyak gitu;['None'];Not_Hate
Pengen deh oneday lihat N_Target bisa perform speaking sperti pak N_Target di video ini bukan cuma planga plongo malu in NKRI di forum Internasional;['jokowi', 'aniesbaswedan'];Not_Hate
Pengen dibuatin nama dong a;['None'];Not_Hate
Pengen gua tampol tuh mulut m dasar bencong Bagus mba salut saya sama mba semoga semua cwe tuh berani kalo dilecehkan kyk ginimm;['None'];Not_Hate
Pengen gue ajak duel di PUBG biar tak granat batang hidungnya;['None'];Not_Hate
Pengen jadi artis nih kali si kunyuk manusia ilegal sialan;['None'];Not_Hate
Pengen jejelin tomat itu mulut pas di slide pas bilang mau apa;['None'];Not_Hate
Pengen nanpar rasanya trus mulutnya pengen gua sumpel pake keset wc;['None'];Not_Hate
Pengen nendang mulutnya;['None'];Not_Hate
Pengen nya ps tp dari padajae Y gpp anis sndi;['None'];Not_Hate
Penggal ajah orang kaya tai gtumah;['None'];Not_Hate
Penghianat bangsa ya ini orang nya pak mulur;['None'];Not_Hate
Pengin liat tapi jauh;['None'];Not_Hate
Pengkhianat;['None'];Not_Hate
Penjajah bangsa ini itu pemerintah kita sendiri;['None'];Not_Hate
Penjilatttt;['None'];Not_Hate
Penonton diem aja udah terhibur bgt ya;['None'];Not_Hate
Pentingnya ilmu;['None'];Not_Hate
Pentolan pki bukan ya;['None'];Not_Hate
Penuh kepalsuan fatamorgana itu mahluk sangat cinta dunia;['None'];Not_Hate
Penyakitnya aneh yh kan udah tua;['None'];Not_Hate
Penyuka liang tai;['None'];Not_Hate
People power;['None'];Not_Hate
People powernya melempem ga bakal mundur dia Pdahal kmarin hampir out;['None'];Not_Hate
Perang klo liat kedzoliman udah merajalela ya oke lah;['None'];Not_Hate
Perasaan nggak denger kalo yg demo;['None'];Not_Hate
Perasaann;['None'];Not_Hate
Peraturan tolol benar benar sifat penjajah;['None'];Not_Hate
Percuma aja min udah basi toh kecurangan ini tdk mampu merubah keputusan hakim yg tidak adil di MK;['None'];Not_Hate
Percuma aja skrg nyoblos kalau ujung nya masih yg curang yg menanng buat apa;['None'];Not_Hate
Percuma di penjara bos nya aja Menang negeri ku;['None'];Not_Hate
Percuma dia gak dengan paling jg dia bilang kasihan rakyat jelata belum bs move on mereka;['None'];Not_Hate
Percuma dicurangi gak bisa melawan Lemah;['None'];Not_Hate
Percuma klu kpu yg itu MK nya yg itu Bawaslu nya yg itu Jgn kan mrk erdogan pun kalah;['None'];Not_Hate
Percuma maju klw caranya model kmren gk bakalan nyampe capek aj;['None'];Not_Hate
Percuma mbak;['None'];Not_Hate
Percumah di curangin lgi pasti;['None'];Not_Hate
Perih;['None'];Not_Hate
Periode TOGOG tdk ada yg tersisa utk di eksploitasi baik dg cara curang maupun cara dzalim;['None'];Not_Hate
Perlu ditiru;['None'];Not_Hate
Permintaan junjungan min;['None'];Not_Hate
Permisi ad yg punya kenalan akun cyber kah;['None'];Not_Hate
Perpecahan antar sesama anak Bangsa sudahh dimulai melalui adu Dombaa Yaa allahh Lindunginan NKRI;['None'];Not_Hate
Persiden dari hasil hubungan gelap mn bisa tenang memimpin negr i g di pcy rakyat;['None'];Not_Hate
Pertanyaan nya klo nikah apakah udh ada calon nya;['None'];Not_Hate
Pertiwiku menangis Karena hati pejabat sdh terkikis Hati rakyat pun teriris;['None'];Not_Hate
Perusak generasi;['None'];Not_Hate
Pidanain mbak Jangan mau ngalah kalo gk salah mbak;['None'];Not_Hate
Pidato Sampah;['None'];Not_Hate
Pidato itu sangat menyindir pak Prabowo;['None'];Not_Hate
Pie toh pak pak kapan petani sejahtera;['None'];Not_Hate
Pikir sih gering Karep karep jokower lah;['None'];Not_Hate
Pilih ahok lahh;['None'];Not_Hate
Pilih lagi;['None'];Not_Hate
Pilih yg muslim aja Sesama Muslim saudara;['None'];Not_Hate
Pilpres sudah lewat bowo sdah mengakui kenapa masih jadi pecundang;['None'];Not_Hate
Pindah negara aya u otong;['None'];Not_Hate
Pindahin ke planet Mars aja N_Target;['wdywap_'];Not_Hate
Pingin nyiram sm air panas lihat congor nya;['None'];Not_Hate
Pintar bicara gak pintar kerja;['None'];Not_Hate
Pinter banget ngomongnya kayak tukang jualan obat kurap jaman dulu realitanya NoL besarr;['None'];Not_Hate
Pinter kaaaaan tenang adem berwibawa kereeen;['None'];Not_Hate
Pinter keblinger;['None'];Not_Hate
Pinter keblinger ud keserempet togog;['None'];Not_Hate
Pinter munafik itu menakutkan;['None'];Not_Hate
Pinter yaa ngomong nya Btw apa cuma ngomong aja yg dia bisa ya;['None'];Not_Hate
Piok kau nes;['None'];Not_Hate
Piye kabare ketua kpu kok ga isin menangno wong koyo ngono;['None'];Not_Hate
Piye sambat kabeh to jamanku kata togog;['None'];Not_Hate
Piye to lg pd ngincer putrinya je;['None'];Not_Hate
Pk Anies mantep Kal yg di wawancararain si anu gmn ya jawabannya;['None'];Not_Hate
Pke bnget;['None'];Not_Hate
Pki laknatullah Biadab;['None'];Not_Hate
Pki nya pd nongol sendiri;['None'];Not_Hate
Planga plogo bego deh;['None'];Not_Hate
Please guys gue bukan china tpi gk semua china gtu Gue punya temen kenalan orang china dan mereka well educated banget bicaranya sopan punya tata krama jadi jangan karna orang china ini berperilaku buruk kita judge seluruh orang china please be kindness;['None'];Not_Hate
Please help;['None'];Not_Hate
Please yang belum MOVE ON dilarang liat ini;['None'];Not_Hate
Pleciden yang tak dianggap;['None'];Not_Hate
Plis inpes in mai kantri;['None'];Not_Hate
Pngen Snaper pake scope X pala nya;['None'];Not_Hate
Pngen gw buka lebar lebar tuh matanya;['None'];Not_Hate
Pngen kembali ke jaman dulu Dimana si sipit liwat depan gw nunduk Cina bangsat;['None'];Not_Hate
Pny modal M buka SPBU bkn jual eceran boz;['None'];Not_Hate
Podo wae mensengsarakan rakyat;['None'];Not_Hate
Pohon sengon oh pohon sengon tega sekali kau wkwkkwkwk;['None'];Not_Hate
Pokoknya bln stop bpjs keluarga mending sy tabung Sebagian persen sumbng mesjid Alhamdulillah ada tabungan akherat;['None'];Not_Hate
Pokoknya klo brkunjung ke berbagai daerah teriakin gitu trus biar malu jd presiden tp g di akui rakyat;['None'];Not_Hate
Pokoknya pak Jokowi Presiden;['None'];Not_Hate
Pokoknya sesuai rencana mereka apapun kebenaran video yg Alan tayang di tv tetap membenarkan pemerintah polisi;['None'];Not_Hate
Polis yang galak coba ke papua deh;['None'];Not_Hate
Polisi pernah loncat di depan mobil depan saya saya bawa motor karena disangka saya mau kabur dari razia Alhamdulillah rem pakem coba klw gak emang dia mau ganti rugi itu mobil ketabrak saya;['None'];Not_Hate
Polisinya panik cuk;['None'];Not_Hate
Politik kekuasaan;['None'];Not_Hate
Politisi kok ky ginipekok e nemeni;['None'];Not_Hate
Positive thingking aja mungkin tu laki emang kturunan anjing;['None'];Not_Hate
Potong aja peler mu boss udah ada bukti itu penjarakan aja;['None'];Not_Hate
Potong tititnya;['None'];Not_Hate
Potoong ajaa;['None'];Not_Hate
Ppp;['None'];Not_Hate
Pr siden yg tak di harapkan;['None'];Not_Hate
Prabaowo;['None'];Not_Hate
Prabowo;['None'];Not_Hate
Prabowo Anis Sandi disingkat PAS;['None'];Not_Hate
Prabowo Prabowo;['None'];Not_Hate
Prabowo Prabowo Prabowo mantull;['None'];Not_Hate
Prabowo aja dulu ah;['None'];Not_Hate
Prabowo dihati rakyat;['None'];Not_Hate
Prabowo itu presiden rakyat Indonesia Kalo jokowi presiden KP Isi sendiri deh;['None'];Not_Hate
Prabowo my president;['None'];Not_Hate
Prabowo pilihan rakyat;['None'];Not_Hate
Prabowo presiden;['None'];Not_Hate
Prabowo presiden di hatiku;['None'];Not_Hate
Prabowo sandi;['None'];Not_Hate
Prabowo sandi the best;['None'];Not_Hate
Prabowo sandi yg layak d lantik presiden;['None'];Not_Hate
Prabowo sll dihati;['None'];Not_Hate
Prabowo ttp d hati rakyat;['None'];Not_Hate
Prabowo vs anies pilih mana ni;['None'];Not_Hate
PrabowoPresidenRepublikIndonesiaSesungguhnya;['None'];Not_Hate
Prabowoo;['None'];Not_Hate
Prabowooooo;['None'];Not_Hate
Prabowosandi tak terbendung;['None'];Not_Hate
Preciden precidenan x;['None'];Not_Hate
Preeeet;['None'];Not_Hate
Preeet;['None'];Not_Hate
Presideennya manaaaaa;['None'];Not_Hate
Presiden;['None'];Not_Hate
Presiden Dunia yg GAGAL memimpin negara nya Presiden Venezuela Nicolas Maduro Mantan Presiden Zambia Yahya Jammeh Mantan Presiden Zimbabwe Robert Mugabe ki joko bodho presiden dunia ghoib N_Target meski anda mau jungkir balik nyusun kabinet spt apapun yg anda inginkan negeri ini akn ttp kocar kacir dgn pertumbuhan ekonomi tdk lbh dr tau kenapa krn sebuah kapal akan tenggelam jika pengemudinya bukan seorang nakhoda;['jokowi'];Not_Hate
Presiden KPUxMK;['None'];Not_Hate
Presiden MK ga tau malu;['None'];Not_Hate
Presiden RI th;['None'];Not_Hate
Presiden amiiin;['None'];Not_Hate
Presiden berikutnya;['None'];Not_Hate
Presiden bohongan jadinya;['None'];Not_Hate
Presiden bolak balik masuk got selfie pegang sapu lidi selfie didepan puing Tsunami palu eak eak apelo apelo;['None'];Not_Hate
Presiden bukan pilihan rakyat ga takut malu paaakk buat kunjungan ke daerah;['None'];Not_Hate
Presiden busuk;['None'];Not_Hate
Presiden butuh legitimasi tp legitimasi ada ditangan rakyat Mantab Teruskan Legitimasi milik pak N_Target Sehat selalu pak;['prabowo'];Not_Hate
Presiden dongo N_Target loe denger ga si Apa budeg;['jokowi'];Not_Hate
Presiden dunggu;['None'];Not_Hate
Presiden ga berguna;['None'];Not_Hate
