Comment;Target;Label
N_Target aamin ya Allah ya rabbal alamin;['galery_fadila'];Not_Hate
N_Target aamin yrb alami;['teuku_razali'];Not_Hate
N_Target abis mahal wkwk;['premantobat073'];Hate
N_Target ada anak dajjal;['mvpratama2018'];Not_Hate
N_Target ada basokanya;['narisayekti'];Not_Hate
N_Target ada buktinya bu;['bunda'];Not_Hate
N_Target ada kapolri buat apa sih dikit pa president Ada pasukan intel pol kapolri buat apa pajangan;['anggaferya'];Hate
N_Target ada pasti klo pesan di om N_Target;['khanza_7777', 'aniesbaswedan'];Hate
N_Target ada sedikit kisi dari habib rotan runtuhnya rezim TOGOG ini berawal dari kerusuhan papua Dan skrg terjadi In syaa Allah indonesia tetap utuh namun rezim saat ini lah yang akan hancur;['mus_dza'];Hate
N_Target aduuuh udh bnr ga bisa d kondisikan ya may;['mamayshine'];Not_Hate
N_Target afwan min mohon bantu share;['mitha4486'];Not_Hate
N_Target afwan say bantu share sbb kristenisasi sdh marak dan sdh berani terangan;['halimatussadiyah_77'];Hate
N_Target afwan waiyaki waiyaka;['___'];Not_Hate
N_Target agama kami tidak perlu anda tanya seberapa baik dan toleransi yang kami permasalahkan disini jualan babi ditempat umum dan disana mayoritas islam dan masalah kedua dia mengaku islam tapi makan babi dengan sadar itu sudah jelas menyalahi aturan dan telah kafir seperti orang bukan islam;['paulusnaeksitompul'];Hate
N_Target agamya di ktp https m detik com news berita jawa timur d kejam begini cara pki bantai ribuan tokoh dan ulama di madiun;['mjamallud1n'];Hate
N_Target ah itu menurut anda sy mau tanya jelaskan anis dgn janji TDK tepat apakah itu bukti;['nadiyyans'];Hate
N_Target ah yg bener;['yu_avan'];Hate
N_Target ah yg punya komen mah gak bakal lihat yg mcm gini pokok nya jokowi ahok manusia paling bersih paling jujur paling merakyta sepanjang sejarah berdirinya indonesia hahaha;['emangchincai'];Hate
N_Target ah yg punya komen mah gl bkl tau;['emangchincai'];Hate
N_Target ahaha bener bener dia udah kemakan nya jokodok makanya dia gitu;['reyhan_fbr'];Hate
N_Target ahh sok tau lau bro Lau cm pencitraan kalii bro biar dianggep gawe di ppn Klo cm pake baju ppn biar dianggep gawe dippn gw mah jg bisa bro Wkwkwk Lau bukan bagian dr pengemis kartu nganggur yg gayanya selangit kan bro Wkwkwk Nganggur tp gayanya parlente sandang paling utama papan trus baru dah pangan Hahaha;['farrel'];Hate
N_Target ahsiappp;['dinywijaya'];Not_Hate
N_Target ahssssiiiaaap;['islam_cahayahidupku'];Not_Hate
N_Target ahsyiaapp;['damarakids'];Not_Hate
N_Target aisshh Trus yg cungkring itu siapa bng btw boleh pinjem gubenurnya ngk gubenur ane cm bs korupsi ektp ma foya ngk jelas;['ahmad0809_gw'];Hate
N_Target aisshhh Senemg ya kl ane diketawain bnyk orng;['si_izzat46'];Hate
N_Target ajaran mu;['a_roji72'];Not_Hate
N_Target ajur jum sakitnya tuh di kolam kolam;['chairunnis4'];Hate
N_Target akan ada sanksi shaaay;['riakustanti'];Not_Hate
N_Target aksi new york agreement;['bahar_imamkhanafy'];Hate
N_Target aku juga sama;['narisayekti'];Not_Hate
N_Target aku setuju Bpk anis nyalon persiden tpi debat jgan pkek bahasa Inggris itu konyol Bangsa indo y Hurs pkek basa sendiri;['acincengir76'];Hate
N_Target akun asli masah fake hahahhahah;['medanimedani'];Not_Hate
N_Target akun ini andmin bisanya JENGGONG HUK HUK;['keadilanrakyatindonesia'];Not_Hate
N_Target akun instagram sy klo mo like ga bs di blokir;['y'];Not_Hate
N_Target alamak sampai hilang ngeri juga;['matahatirakyat'];Hate
N_Target alhamdulilah;['annasputrakaili'];Not_Hate
N_Target alhamdulilah udh mbak;['annasooofy'];Not_Hate
N_Target alhamdulillah;['bamzwidodo'];Not_Hate
N_Target alhamdulillah bersyukur ya kita punya presiden dan mentri kompak bgtmau menjaga kesehatan kita;['sri'];Hate
N_Target alhamdulillah kita bangga ya dg pilihan mereka;['sri'];Hate
N_Target alhamdulillah min;['nenden_ifanaly'];Not_Hate
N_Target allahuakbar;['ghalia_33633344'];Not_Hate
N_Target amiiin allahuma amiin;['annasputrakaili'];Not_Hate
N_Target amiin;['malik_lizzie'];Not_Hate
N_Target amiin moga ja terkabul;['januar_ouii'];Not_Hate
N_Target amiin semoga allah membukakan penglihatan umat islam agar tau siapa sebenarnya yang selama ini menyembunyikan org org PKI hingga masih hidup sampai sekarang allahhuakbar;['abdi_mbm'];Hate
N_Target amin;['zainalarifin103'];Not_Hate
N_Target amin allahuakbar;['annasputrakaili'];Not_Hate
N_Target amin kita doakan saja Entah gimana nanti apakah si jokowi yang akan dilantik jadi presiden atau gimana ya;['riki'];Hate
N_Target amin ya robbal alamin;['henisri_rahayu2'];Not_Hate
N_Target aminjj;['saepulbhary'];Not_Hate
N_Target aminnnn;['islam_cahayahidupku'];Not_Hate
N_Target ampun eee sa smangat sx kalo smpe terjadi;['ika'];Hate
N_Target ampuuuun baaang Ini kn cm tebak an Wkwkwk;['malik'];Not_Hate
N_Target anak pramuka tepok pantat nya goyangin prabowo yuuuuuh;['romyapril91'];Hate
N_Target ancur negri kita;['pejuang1745'];Hate
N_Target ancuuuur bngt;['mar_dwi'];Not_Hate
N_Target anda aja di curangi aja ga trima apa lgi warga indonesia;['rizki_harun'];Hate
N_Target anda cina;['yusufswn'];Hate
N_Target anda dong yg harus buktikan jgn bs komentar doang buktikan klo anda bs sukses untuk diri anda;['yosiasimanungkalit'];Hate
N_Target anda jokower ya begitu;['perly_resky'];Hate
N_Target anda kliru mengasihani orang yg memperjuangkan kebenaran melawan ketidakjujuran;['toto'];Hate
N_Target aneh ya;['novanbanyoll'];Not_Hate
N_Target anjing;['muffftiii_'];Hate
N_Target anjing kau;['jokowi'];Hate
N_Target antek yahudi;['gusyaqut'];Hate
N_Target anunyaa;['pelangi_air_mata'];Not_Hate
N_Target ap yg gak kw rasakan kluargamu pernah sakit gak ank mu skolah gak jalan yg kw lewati skrg bagus atw gak kw di aceh mana munafik kw;['ihsnalfata_'];Hate
N_Target apa Lo bilang provokasi yang dikatakan FH itu nyata kalau anda gak percaya ya udah Itu bukan urusan saya;['jibrilsoeharjo'];Hate
N_Target apa bng;['rusma367'];Not_Hate
N_Target apa ente termasuk yang picek gan;['omansaga'];Hate
N_Target apa hub nya kabur an yg lu maksud Gag nyambung dah Lu bs ngerti gag sih itu lg bahas kasus apa;['da'];Hate
N_Target apa hubungan nya kn bodok kn kn bodok kn;['rizki_harun'];Not_Hate
N_Target apa itu gading aren;['zakysef'];Not_Hate
N_Target apa itu kak;['dimitria1130'];Not_Hate
N_Target apa kata lu dech mak;['wulanantania'];Not_Hate
N_Target apa ko juga babi;['ar'];Hate
N_Target apa lg jkowi sngat gak layak;['jamurtlethongtlethong'];Not_Hate
N_Target apa nya maaf;['ririen_urra_ayhu'];Hate
N_Target apa nya yang ngga yakin coba yg jelas dan mari kita buktikan infrastructure instructure apa yg kalian mau saya buat untuk negara maju sekarang;['alsandrayunus'];Hate
N_Target apa sih togog;['ahmad0809_gw'];Hate
N_Target apa tuh bng;['si_izzat46'];Not_Hate
N_Target apaan wong dipalak Pokoknyanya jgn punya cowk polisi Kerjaanya malakin orng Disenyumin ttp ngk mempan;['kolam_cebong'];Not_Hate
N_Target apakah anda pernah posting yg seperti ini;['pendapatahli'];Hate
N_Target apakah postingan ini provokatif Mohon kebiasaan warga kita ini Tolong baca caption dlu baru komen Jangan liat video gambarnya saja tapi baca caption biar jelas Justru anda yang menjelekkan ulama habain FPI agama islam jga Tolong bang sekali kami serentak memegang keyboard kami Maka sudah social media anda end;['puji_sutomoo'];Hate
N_Target apalagi saya sudah say no to togog dari;['hendrana_abdi_al_ghaniy'];Hate
N_Target apalagi yg merusak islam dengan radikalisme intoleran anti Pancasila anti Bhineka Tunggal Eka;['priskilaasianty'];Hate
N_Target apalah kerjanya Kecuali ngutang;['mujahidah_sahidah'];Not_Hate
N_Target apalgi klo sdh hamil ditinggal suami hadehhh sedihnya miinnn;['premantobat073'];Not_Hate
N_Target apanya di sikat min;['boy_pandy'];Not_Hate
N_Target apanya yg sakit bng;['zaqi7792'];Hate
N_Target aq ae gtw wong iki wkwkwkkw;['dheewii_rahma'];Not_Hate
N_Target aseeekksklian bayarin tagihan aku klas yaa;['jhondayat1821'];Not_Hate
N_Target asekk hehe;['cachaaliza'];Not_Hate
N_Target ashiiiaap sanak jago kesehatan sanak;['aungflorist18'];Not_Hate
N_Target asiiiaaapp;['premantobat073'];Not_Hate
N_Target asik doain ya hehe;['zayka_d24'];Not_Hate
N_Target asikkk;['_wita_13'];Not_Hate
N_Target asli primitif dia org bro jelas cctv malah su uzhon;['dent_radent'];Hate
N_Target assalamualaikum Cocok;['khajiluki'];Hate
N_Target assalamualaikum Mohon maaf kami tidak mencari pengikut melainkan hanya share apapun yng pantas baik untk di share Trimakasih;['roylast121'];Hate
N_Target assalamualaikum saudaraku Gua maau ketawa lah;['m_jahudi_r'];Not_Hate
N_Target astagfirullah Sabar napa bng;['basirkriwil'];Not_Hate
N_Target atas usulan kakek onoh noh;['keadilanrakyatindonesia'];Hate
N_Target ati om;['farrel'];Not_Hate
N_Target au lu min;['premantobat073'];Not_Hate
N_Target auto ditembak;['vicky_bandung'];Hate
N_Target awas kecyduck;['ning'];Not_Hate
N_Target awaw wkwk;['pelangi_air_mata'];Hate
N_Target awowkwok bgst;['zzzam98'];Not_Hate
N_Target ayo kerja hutang lanjut tolong dibantu ya simsala bim jadi apa tenang apbn masi aman;['my_zaenal'];Hate
N_Target ayo nlg donk apa yg di curi;['rudyydermawan'];Hate
N_Target ayo udah waktunya bobok jgn lupa pakai pampers bocil togog;['mjamallud1n'];Hate
N_Target babeh N_Target dilawan;['mardiatisuryani', 'haikalhassan_quote'];Not_Hate
N_Target baca apa dari mana;['muhammadnurramadhan65'];Hate
N_Target baca baik sambil ngopy biar tercerahkan;['safitri_afiffah'];Hate
N_Target bacaannya aja cma doraemon sinchan itu bukti krn otaknya gk bisa mikir;['thekophafizd'];Hate
N_Target bacot aja;['farrel'];Hate
N_Target badan nya sehat jiwa nya yg sakit;['mohammadmardiono'];Hate
N_Target bagi jokowi lebih baik terlihat makmur dr pd terlihat kere Kenyataan tutupin pake daun dulu;['nicoagan'];Hate
N_Target bagus juga tuh min siaran langsung Q A dengan pejabat seluruh indonesia;['keadilanrakyatindonesia'];Hate
N_Target bah;['susihandayani159'];Not_Hate
N_Target bahagia amat bang;['simon'];Hate
N_Target bahan nih;['__minang'];Hate
N_Target banci dipakein seragam laki tetep aje banci iya kan mbak eeh mas eeh eeh neng eeh tong;['farrel'];Hate
N_Target bang menurut sampean pantaskah seperti itu;['hotmanparisofficial'];Hate
N_Target bangets;['nicoagan'];Not_Hate
N_Target bangga lah inya kaitu;['jnhp__'];Not_Hate
N_Target bani togog gak udah di ladenin;['dinar_dirham_jambi'];Hate
N_Target bani togog sewot;['toro'];Hate
N_Target bantai lah budak tu;['taufiq135_'];Hate
N_Target bantai min;['ari_'];Hate
N_Target banyak dodol kagak pernah bisnis lo yah;['abdullah_saprudin'];Hate
N_Target banyak yg ngaku islam ko benci ormas islam dan gampang di perbudak hoax ya ngaku islam tapi memusuhi Habaib dan ulama bahkan tidak sedikit yg terang terangan mencacinya miris;['ong_geng'];Hate
N_Target bapak kau ya;['jey'];Hate
N_Target barengan dengan acara keluarga siih;['kojiro'];Not_Hate
N_Target baru di negri khayalan;['sukaguedonk'];Hate
N_Target baru di rezim ini nyolong di kasih aplus;['kolam_cebong'];Hate
N_Target baru jelas kan;['diazdenita'];Hate
N_Target basoka itu keren;['imamsupriyatman81'];Not_Hate
N_Target basoka pake debog pisang knapa ga pake tiang listrik biar kereen;['premantobat073'];Hate
N_Target bawa pulang gdah;['_assistant'];Hate
N_Target bayar woooiii negara mau pindah eh istana mau pindah;['undangan_jihan'];Hate
N_Target bebas;['kikiii'];Not_Hate
N_Target beda konteks dong bu di sidang MK kan gugatannya membahas kecurangan pemilu TSM dan skrg kita lihat aja nanti apakah MPR punya nyali utk melantik bapake kita Prabowo Subianto;['tantipakamu'];Hate
N_Target begitu lah bro padahal dungu nya minta ampun;['erwintitoafiyanto'];Hate
N_Target begitulah;['savana_7875'];Hate
N_Target begitulah dia Semu;['chairulmazwar'];Hate
N_Target begitulah gerombolan babi hutan;['suryanisirega'];Hate
N_Target belajar Bahasa Indonesia dulu sana Kualitas berudu ga ada yg mumpuni ckck;['hira'];Hate
N_Target belajar ajah dulu tentang silsilah nasab keturunan insya Allah nanti juga bakal kamu tau jawaban akan pertanyaan kamu;['dwisusantililis'];Hate
N_Target belom hehe;['imamsupriyatman81'];Not_Hate
N_Target belom tentu;['hastinarahestie'];Not_Hate
N_Target belom wkwkw;['cacingbewok'];Not_Hate
N_Target belum atuh klo kiamat dajjal hrus munculini kan Presiden Indonesia;['supraimaniar'];Hate
N_Target belum dapat infonya;['iik_ian'];Hate
N_Target belum dgr kbr sesudah cipika cipiki sama JKW org dibebaskan baca berita yg benar pak itu tujuaan ketemuaan pak prabowonya lain ketemuaan dgn bu mega lagi apa dibcrkan kita belum tau jadi org jgn punya penyakit hati biar damai bangsa ini;['dedegpidekso12'];Hate
N_Target belum selesai umrohnya;['omansaga'];Hate
N_Target benar bnyak cina yg baek neh mungkin cina iblis;['gilangpranjuni'];Hate
N_Target benar sekali bunda;['kholiqjohan'];Not_Hate
N_Target bener banget;['m'];Hate
N_Target bener banget sahabat;['herikurniawan43'];Hate
N_Target bener bgt;['alifjk168'];Hate
N_Target bener juga Modal tampang sama suara ya lumayan lh;['__akhwat'];Hate
N_Target bener tuh;['linnydharma'];Hate
N_Target beneran bebas min Alhamdulillah kabar baek;['premantobat073'];Hate
N_Target benerr ituuu dan semua daerah tunjukan suara kalian;['rahmat_ulem'];Hate
N_Target bengak melulu cebong wkwkwk;['wijaya'];Hate
N_Target bentar lagi apa pak aceh sebentar lagi GAM gerakan aceh merdeka Akan muncul lagi;['jokowi'];Hate
N_Target benul juga;['izz_rizqiyani'];Not_Hate
N_Target berani menemu presiden itu bagus;['montanadarmawan'];Hate
N_Target beranii;['dayak162'];Not_Hate
N_Target berarti jihad memperjuangkan diri nya dan menafkahi nya pilihan yg benar;['premantobat073'];Hate
N_Target berprestasi dlm menggerakkan buser klo yg ono mah;['reza_corleone87'];Hate
N_Target bersyukur Alhamdulillah ga jd berpasangan dg org yg jd bagian dr kelompok komunis min sbb lama antum bisa di cuci jg otak sm mereka;['bravenia1204'];Hate
N_Target berubah dan ngk konsisten jg;['yudhicom'];Not_Hate
N_Target besok besok kalo jadi pejabat sulap tongkat kayu dan batu jadi makanan sehari hari;['wisnu_wu'];Hate
N_Target besok disend pic nya d grup yahh besok lebarannya slese gas kerja lagi hahahaha;['houseoflilium'];Hate
N_Target best koment;['aku_cinta_ibupertiwi'];Not_Hate
N_Target beti beda tipis;['mayangshakila5772'];Not_Hate
N_Target betul;['bahar_imamkhanafy'];Hate
N_Target betul Nanti jawabannya bukan urusan saya urusan si anu anu bodo amat siapa gg bilang Aq gk ngomong pengangguran bla bla;['prjont'];Hate
N_Target betul banget;['setyadi_budi18'];Hate
N_Target betul bng Ngk cm ditindas Kritis pun bs dilaporin;['malik'];Hate
N_Target betul bng Smua media dibuat sesuai kepentingan penguasa;['ibnumunawir_abyharu'];Hate
N_Target betul bngt bng;['ibrahimrudy'];Hate
N_Target betul bro dari pada kaya elu gak kerja hobinya minta duit emak elu wkwkwk;['alle_man87'];Hate
N_Target betul bung;['adinations'];Hate
N_Target betul itu;['bagas_gazz'];Hate
N_Target betul itu chine semua tukang di kita hanya melongo aja giliran di sidak ehh dari pusat intruksi suruh dibebasin;['h'];Hate
N_Target betul mbak ngak usah minta maaf hehee;['henisri_rahayu2'];Hate
N_Target betul pandai menata kata bukan menata kota;['meera_maheswarya_w'];Hate
N_Target betul sekali merekamlahienbiralkan pohon bambu;['kabayanvan'];Hate
N_Target betul sekali ngurusin diri sendiri pingin pindahin ibu kota sglamiris pdhal rakyatnya lg kritis;['atiks_63'];Hate
N_Target betul sekali pengakuan itu hal yg sangat penting dalam kehidupan uang aj tanpa pengakuan hilang nilainya apalagi manusia;['ronipramidya'];Hate
N_Target betul smw udah pada d sumpel dg uang;['bagoesmasy'];Hate
N_Target betul tuh;['m4d4d_10'];Hate
N_Target betull;['strawberry'];Not_Hate
N_Target betulll;['riyanto_1507'];Not_Hate
N_Target betullll;['yudhicom'];Not_Hate
N_Target betuuul;['regarborneo'];Not_Hate
N_Target betuuuul;['nicoagan'];Not_Hate
N_Target betuuuuull;['romlirostiana'];Not_Hate
N_Target bhuahaha Jgn jujur amt lah bang;['erick_tokka'];Hate
N_Target biar adil merata mencerdaskan kehidupan bangsa;['pelangi_air_mata'];Hate
N_Target biar bisa berangkat ke Papua kalo ada payung kan langsung cuss;['premantobat073'];Hate
N_Target biar keren wkwwk;['tinul_401'];Not_Hate
N_Target biar utang mkin bnyk;['opunkac'];Not_Hate
N_Target biasa bang hakim juga punya rekening dan selera;['wahyupetol'];Hate
N_Target biaya shipping nya gimana Patungan aja apa gmn;['premantobat073'];Hate
N_Target bijak saya tulis yg bagus bagus kok LAgian yg bikin berita kan N_Target cuma asal cuap lah terus bapak krakatau steel pak pos itu bohongan yaa buka mata buka hati buka pikiran anda;['alfinamahadewi11', 'geloranews'];Hate
N_Target bijiiii;['padhilpadhil44'];Not_Hate
N_Target bilangin kubu sendiri eeee;['alfinamahadewi11'];Hate
N_Target binggung kak;['ratu2669'];Not_Hate
N_Target bingung yg apanya;['_hermawan20'];Not_Hate
N_Target bininya lagi kepasar;['_assistant'];Not_Hate
N_Target bisa di jelaskan Bong klo dah ky gini banser kmn Bong klo pengajian di bubarin bs;['ilyas_al_milano'];Hate
N_Target bisa diganti aja bang;['iwan_suhendri'];Not_Hate
N_Target bisa emang barengan ah;['kurnian08'];Hate
N_Target bisa jadi;['novatiwiduri18'];Not_Hate
N_Target bisa jadi minta seumur hidup;['3ko_wawan'];Hate
N_Target bisa lah ngelamar kamu aja bisa;['pr'];Hate
N_Target bisanya elu ngatain nyinyir jika rajamu disindir Hidup rakyat makin getir harga diri bangsa tersingkir Pegawai KS dan POS akan hilang karir Jika ditanya pada rajamu bisanya cengar cengir atau menghindar kocar kacir Percuma investor mondar mandir tapi bikin pribumi ketar ketir Coba lu pikir pantaskah rajamu jadi Amir;['alfinamahadewi11'];Hate
N_Target bismillah;['adindaaja016'];Not_Hate
N_Target bismillah bantu doaa;['silentanddeadly'];Not_Hate
N_Target bismillah doakan yg terbaik untuk negeri;['adesuherman000000'];Hate
N_Target bkn pgn terkenal pgn dpt dana hibah x;['irwosasongko'];Not_Hate
N_Target blm tau singo edan ya min;['nikuctciiuu'];Not_Hate
N_Target bner wkwk;['bahardanuwarsa2809'];Hate
N_Target bocah;['agusbudisantosa'];Not_Hate
N_Target bocah ikutan comen;['defalinofarel'];Not_Hate
N_Target bodat mang begitu gak usah diladeni n;['ayahasa61'];Hate
N_Target bodo amat;['novan_apramadana'];Hate
N_Target boleh bang;['imamsupriyatman81'];Hate
N_Target boleh bng Ane temenin Biar ngk kek orgil;['bamzwidodo'];Hate
N_Target bomat;['novan_apramadana'];Not_Hate
N_Target bong;['dianmaharani1991'];Hate
N_Target bos sori nih gue bukan org FPI atau masuk didalm organisasi mana pun Gue hnya masyarkat biasa yg ada dikalimantan Gue cuma mau bilang lue lue pada yg ada didaerah awal mula terjadi kan cari tahu dulu kebenarannya gmn jgn asal ngomong Jgn bikin keruh suasana Org org seperti anda ini yg memecah belah Bangsa Hati bos org asli dikalimantan siap berburu kepala untuk org seperti anda ini salam kami urang borneo;['puji_sutomoo'];Hate
N_Target boss lau juga cina;['nakamura1987_'];Hate
N_Target brati g bakalan kelar doong ya;['agusduriat48588'];Hate
N_Target brisik lo kampang;['wawanloblobly'];Hate
N_Target brutal apann Ujungnya komenlu gk jelas;['alia_galb'];Hate
N_Target bs kebayang pusingnya para bunda Mudah an segera pulih ya bun;['innez'];Hate
N_Target btul klu ttp naik sya mendig stop BBJS;['riswandiyip'];Not_Hate
N_Target btw ini kronologis nya gmna ya;['mhmmdsjordy_'];Not_Hate
N_Target buat apa saya turun kalau saya punya teman disana langsung yg lebih tau keadaan nya;['arifin'];Hate
N_Target buat apaan;['nyimasweninggalih'];Hate
N_Target buat basoka;['sungkarmahdi'];Hate
N_Target buat tambahan hai kaum kafir takut lah dg azab Allah apa belum cukup azab Allah yg telah banyak datang silih berganti ini mudah an kalian yg mempermainkan salawat nabi taubat klu tidak di laknat Allah segera;['linnydharma'];Hate
N_Target buat yg paham aja;['wahyuajix_'];Hate
N_Target budeg hati karna mata duitan bu;['ance_melody'];Hate
N_Target bujur banaran;['luth72_'];Not_Hate
N_Target bukaaaan lebih presiden presiden aja gak kayak gitu;['biqiyusa'];Hate
N_Target bukan aksi damai tapi mereka makar dari NKRI ucap mahasiswa Papua kami bukan merah putih kami bintang kejora;['matahatirakyat'];Hate
N_Target bukan boa lg jelas edaaannn Bang;['simon'];Hate
N_Target bukan bos Ini video yg kemarin;['ar_prasetya'];Hate
N_Target bukan cuma tarif tapi peraturany juga;['_fandfandi'];Hate
N_Target bukan disampit saya rasa tapi kok banyak pagarnya ya;['noe731'];Hate
N_Target bukan gw yg bikin Hahahahaaa mungkin si N_Target yg bikin Follow beliau bro Pejuang tangguh;['nakamura1987_', 'wongfey'];Hate
N_Target bukan kalah tapi dikalahkan karena yg satunya dimenangkan bukan menang;['sinaga'];Hate
N_Target bukan lg nanti pelan indonesia hanya sejarah;['cahyanto_ang'];Hate
N_Target bukan sok sok ngomong kaya perempuan dimensos tapi dilapangan kalian pada sembunyi Hey bro puji yg tak terpuji Mulut kau itu bisa mengantarkan anda kemaut jgn memperkeruh suasana anda diam saja sekolah baik Jgn sampai anda besok pagi terbangun dengan kepala lembek Kami dikalimantan bukan sok sokan jika kami ingin mencari org laknat seperti kalian ribuan org dlm hari kepala kalian bisa kami koleksi;['puji_sutomoo'];Hate
N_Target bukan terpilih kali tpi di menangkan oleh MK;['mhd__riski'];Hate
N_Target bukan urusan saya;['asep_syaepullah99'];Hate
N_Target bukan urusan saya heran;['dadangazzam'];Hate
N_Target bukankah perkawinan gelap kpu bawaslu mk menghasilkan si ngaciro wkwkwkwk presidn hasil tipu;['rosebenny_7420'];Hate
N_Target bukanlah gua off dulu jadi timses hhaha;['fitriayu0209'];Hate
N_Target bukannya semua cina iyu komunis ya;['muhammadfikrisaleh25'];Hate
N_Target bukn cm palsu kak siluman jg;['adindaaja016'];Hate
N_Target bukn urusan saya Hhhaaaa;['ediefen4'];Hate
N_Target bukti nyataaaaa iniii berita kompas bukan dari medsos apa maaih tak terlihat;['mahkamahkonstitusi'];Hate
N_Target bukti real nya sampah tu piye Anggaran doang digedein;['elia_setiadi'];Hate
N_Target buktinya sampe dibandara dicekala ma polisi indo tuh;['da'];Hate
N_Target bunuh diri ha ha ha;['ahmadganda'];Hate
N_Target buta n budeg krn kelamaan di kolam yaa udh jls rakyat teriak bgtu masih dibilang hoax;['wijaya'];Hate
N_Target butuh legitimasi wkwkwkwk;['indonesia1700945'];Hate
N_Target cabe ditempat ane rebo;['indri111999'];Hate
N_Target cacat nalar membungkam ulama bukan membantai ky pki dan cara orba di tiru rezim togog dan lebih mendekati cara pki Orang gila bisa bunuh ulama yg percaya kan gila;['mjamallud1n'];Hate
N_Target cakep;['rai'];Not_Hate
N_Target cara dia emang salah;['yazidlbs'];Hate
N_Target caw lah kau kesano baru kau rekam;['ffd77__'];Hate
